Age,Work_Hours_Per_Week,Projects_Handled,Training_Hours,Employee_Satisfaction_Score,Resigned
44,49,17,30,2.1,TRUE
40,32,49,64,3.5,FALSE
43,37,8,80,4.04,TRUE
36,31,45,37,4.64,FALSE
55,45,46,59,2.88,FALSE
34,45,2,39,2.73,TRUE
39,37,49,7,1.64,FALSE
52,40,23,84,3.72,TRUE
54,35,37,40,3.35,TRUE
27,31,45,74,2.51,TRUE
44,45,16,14,2.1,TRUE
56,47,13,94,3.1,FALSE
51,40,49,82,2.67,TRUE
58,49,23,28,3.8,FALSE
47,60,19,27,3.64,TRUE
37,58,11,65,2.82,FALSE
27,41,15,54,3.71,TRUE
52,44,43,73,1.78,FALSE
34,33,1,71,4.76,TRUE
43,56,10,55,3.29,TRUE
30,50,7,90,1.57,FALSE
34,43,22,7,4.63,FALSE
46,35,20,50,1.86,FALSE
28,43,42,19,4.36,TRUE
46,55,22,19,3.37,TRUE
30,33,1,1,2.6,FALSE
42,38,36,75,1.11,TRUE
33,60,48,31,1.98,TRUE
26,42,19,94,2.17,TRUE
22,44,3,94,4.83,FALSE
47,42,37,26,4.83,FALSE
47,45,29,14,4.61,FALSE
39,58,15,90,3.47,FALSE
27,37,16,20,4.27,TRUE
26,50,17,69,4.22,FALSE
51,49,27,25,4.12,TRUE
34,40,24,72,3.79,FALSE
26,56,37,1,1.21,TRUE
32,56,31,72,4.24,TRUE
25,47,7,1,4.49,TRUE
25,57,18,78,4.43,FALSE
22,52,21,91,2.37,TRUE
46,54,8,1,1.47,FALSE
40,30,12,32,4.29,FALSE
29,55,44,36,1.28,TRUE
41,46,15,37,1.97,TRUE
58,30,27,22,4.06,FALSE
34,55,42,67,1.61,TRUE
52,45,42,55,1.36,TRUE
57,54,36,91,3.47,FALSE
52,45,2,24,4.85,FALSE
58,42,47,39,1.72,TRUE
55,36,6,11,2.63,FALSE
26,35,45,56,3.77,TRUE
31,43,26,34,4.81,TRUE
52,33,2,55,3.25,FALSE
43,48,48,64,3.79,TRUE
50,36,6,88,2.86,TRUE
36,51,10,81,1.29,FALSE
55,43,5,92,3.35,TRUE
44,33,15,49,2.97,TRUE
35,56,12,39,2.55,TRUE
44,38,46,70,2.62,TRUE
41,37,46,30,4.4,TRUE
36,44,25,14,2.81,TRUE
22,60,2,99,2.71,FALSE
58,45,14,6,1.5,TRUE
54,41,39,74,2.76,FALSE
38,54,12,38,1.07,FALSE
25,31,46,6,4.98,TRUE
33,38,34,85,4.7,FALSE
48,44,0,83,2.91,FALSE
44,50,3,50,3.24,TRUE
60,32,42,15,4.14,TRUE
56,46,39,74,2.85,TRUE
22,34,13,42,2.66,TRUE
36,42,20,4,4.59,FALSE
26,33,30,46,4.5,FALSE
52,49,22,37,1.18,TRUE
26,33,41,38,4.98,FALSE
57,52,36,10,1.97,TRUE
46,39,18,83,2.36,FALSE
24,60,11,34,3.36,FALSE
55,54,36,42,1.22,TRUE
33,49,17,36,1.91,TRUE
52,35,26,45,3.33,TRUE
43,41,32,1,2.98,FALSE
59,36,25,77,4.63,TRUE
41,36,47,90,1.18,FALSE
46,56,43,13,1.41,TRUE
47,52,45,84,4.44,FALSE
53,55,44,26,3.92,FALSE
46,33,36,66,1.09,FALSE
35,39,18,88,4.13,TRUE
35,45,47,67,4.43,TRUE
55,54,43,96,4.46,TRUE
52,45,39,20,1.03,FALSE
34,36,45,27,2.74,TRUE
38,36,10,34,2.48,FALSE
57,30,22,74,1.62,TRUE
28,35,4,43,1.09,TRUE
48,52,2,84,2.56,TRUE
32,31,49,12,3.28,TRUE
46,39,0,95,2.83,FALSE
33,39,48,48,3.37,FALSE
41,58,41,33,3.04,FALSE
33,34,32,76,2.32,TRUE
48,36,20,42,4.16,TRUE
29,58,46,75,1.59,TRUE
24,52,4,70,4.86,FALSE
56,44,0,71,1.61,TRUE
59,52,29,94,2.78,FALSE
25,50,24,22,2.54,TRUE
49,60,16,75,1.88,TRUE
34,32,17,39,1.82,FALSE
29,39,48,72,2.97,FALSE
51,35,1,56,4.63,TRUE
46,30,20,98,3.06,FALSE
26,55,30,4,4.86,TRUE
23,50,31,95,3.65,TRUE
24,37,40,23,1.57,TRUE
58,39,34,2,1.62,FALSE
48,30,37,56,2.46,FALSE
23,39,11,45,1.51,TRUE
43,53,14,66,3.46,TRUE
23,55,41,9,2.49,TRUE
60,51,10,67,2.75,FALSE
59,35,34,3,2.5,FALSE
52,31,5,78,1.01,FALSE
40,32,20,45,2.55,FALSE
22,40,47,77,2,TRUE
40,50,39,81,2.56,FALSE
34,40,16,43,3.46,FALSE
38,51,45,82,1.9,FALSE
55,41,18,7,2.87,TRUE
39,48,21,82,3.12,FALSE
37,42,19,69,2.89,TRUE
44,59,18,89,3.86,TRUE
57,40,27,13,2.94,FALSE
24,45,7,83,1.05,FALSE
37,35,39,27,2.83,TRUE
40,55,9,9,3.2,TRUE
27,38,48,71,2.48,TRUE
48,59,8,91,2.45,FALSE
25,37,37,17,3.34,TRUE
42,56,19,33,1.62,FALSE
57,44,16,93,1.59,FALSE
40,34,19,5,1.83,FALSE
56,45,24,32,3.8,TRUE
22,48,43,72,3.76,FALSE
57,38,32,58,2.63,TRUE
55,46,33,15,2.83,FALSE
36,47,26,77,2.42,TRUE
22,39,46,36,2.9,TRUE
43,57,28,92,2.08,FALSE
58,36,44,18,1.35,TRUE
53,45,26,64,1.99,TRUE
39,31,16,91,3.15,TRUE
49,55,18,97,4.91,TRUE
46,43,23,69,2.75,TRUE
30,56,19,76,2.22,FALSE
30,33,45,49,2.61,FALSE
32,40,13,82,2.37,TRUE
35,33,15,59,4.86,TRUE
27,55,40,31,1.41,TRUE
46,52,16,91,3.53,TRUE
52,45,18,96,4.37,TRUE
48,30,7,29,4.71,TRUE
34,55,25,71,3.26,TRUE
27,42,1,14,4.6,TRUE
34,42,23,49,3.69,TRUE
60,47,4,30,1.11,TRUE
26,36,35,41,1.22,FALSE
40,35,21,57,3.38,FALSE
33,53,32,10,4.64,TRUE
35,51,41,78,2.2,FALSE
35,57,23,21,3.61,TRUE
28,41,37,43,1.96,TRUE
24,50,8,93,3.59,FALSE
53,50,6,36,1.13,TRUE
35,31,32,58,4.45,FALSE
53,33,17,60,4.88,FALSE
39,32,7,22,1.25,TRUE
46,31,44,46,4.95,FALSE
55,55,41,13,1.98,TRUE
49,44,34,13,2.11,TRUE
48,55,8,51,3.15,FALSE
30,57,2,56,2.19,FALSE
36,36,1,56,4.15,FALSE
51,49,27,14,3.05,TRUE
49,49,16,73,4.68,TRUE
54,55,40,5,2.16,FALSE
51,53,39,46,2.84,TRUE
40,58,31,97,2.76,FALSE
59,33,18,47,4.56,FALSE
35,38,45,99,4.96,FALSE
28,35,7,41,4.59,FALSE
37,39,18,21,1.08,TRUE
23,44,30,78,1.06,FALSE
29,56,47,95,4.11,FALSE
53,40,48,54,4.57,TRUE
56,42,25,21,2.81,TRUE
57,45,42,64,4.54,TRUE
58,48,34,29,3.44,TRUE
45,60,2,88,1.7,TRUE
32,43,9,47,2.88,FALSE
24,36,34,96,3.22,TRUE
37,60,1,41,2.12,TRUE
25,39,49,63,4.12,FALSE
39,39,0,85,1.52,FALSE
48,41,6,40,2.36,FALSE
30,45,3,95,1.23,FALSE
47,35,8,84,4.84,FALSE
34,43,46,69,2.03,TRUE
47,33,27,39,4.17,FALSE
46,59,19,41,3.65,FALSE
59,45,18,91,3.85,FALSE
39,57,3,45,3.32,TRUE
44,40,20,19,2.23,TRUE
36,58,6,99,1.48,TRUE
43,50,6,55,3.84,TRUE
54,59,47,6,3.09,FALSE
42,46,37,34,3.01,TRUE
27,41,4,71,3.38,FALSE
46,53,7,8,2.22,TRUE
46,30,41,39,4.15,TRUE
47,57,2,8,3.41,TRUE
49,57,2,76,2.16,TRUE
44,51,16,3,1.93,FALSE
32,40,32,65,3.17,FALSE
27,44,12,27,1.45,FALSE
43,41,28,35,3.05,FALSE
52,31,28,13,4.3,FALSE
60,54,23,28,4.13,TRUE
39,60,20,39,2.61,TRUE
56,49,49,53,1.82,TRUE
34,60,4,3,3.72,TRUE
40,46,2,67,4.46,FALSE
44,55,26,78,2.29,FALSE
57,59,9,94,2.33,TRUE
47,35,22,2,1.11,TRUE
22,40,41,41,2.8,FALSE
43,54,2,65,3.91,FALSE
54,47,15,37,1.16,TRUE
38,40,13,52,4.48,TRUE
51,51,27,10,4.28,TRUE
50,38,36,81,2.55,FALSE
36,53,17,67,2.16,TRUE
55,33,34,11,3.71,FALSE
27,35,37,69,3.87,FALSE
38,54,40,26,1.75,TRUE
57,46,23,32,1.4,FALSE
23,59,3,79,5,TRUE
32,59,27,4,1.02,TRUE
41,55,48,72,2.3,FALSE
43,44,48,98,1.43,FALSE
34,32,30,2,4.4,FALSE
53,35,30,5,3.83,FALSE
41,57,6,63,3.1,TRUE
37,43,6,73,2.26,FALSE
49,55,20,10,3.08,FALSE
31,37,47,40,3.82,FALSE
45,55,15,22,2.53,TRUE
23,35,10,19,4.76,FALSE
55,43,5,92,3.35,TRUE
40,44,41,68,3.91,FALSE
59,49,30,23,2.95,FALSE
58,41,15,22,2.78,TRUE
58,57,42,46,3.85,FALSE
46,33,29,50,4.48,TRUE
41,59,27,69,4.89,TRUE
43,51,46,72,2.6,FALSE
36,36,38,49,1.23,FALSE
41,47,17,88,4.45,TRUE
60,40,1,7,2.66,FALSE
24,48,8,78,4.95,FALSE
56,31,33,28,4.59,TRUE
51,50,22,32,2.75,FALSE
25,55,13,9,4.08,TRUE
43,45,41,79,1,FALSE
47,56,48,78,2.9,FALSE
46,36,29,57,1.52,TRUE
49,36,7,39,2.71,FALSE
23,35,4,27,4.11,TRUE
42,56,45,66,1.71,TRUE
23,43,32,91,4.82,TRUE
30,30,34,17,2.35,TRUE
56,48,15,20,3.34,TRUE
31,58,29,26,4.71,FALSE
38,51,19,61,4.46,FALSE
45,33,23,46,1.08,FALSE
33,44,18,93,1.53,TRUE
39,36,32,11,2.44,TRUE
52,30,3,26,1.54,TRUE
29,56,37,42,3.12,TRUE
30,50,23,39,2.04,FALSE
45,35,23,74,3.39,FALSE
46,49,7,16,3.86,FALSE
38,43,28,98,4.9,TRUE
44,38,12,56,1.98,FALSE
38,48,20,76,4.62,FALSE
58,56,1,17,3.19,TRUE
33,37,31,65,3.76,TRUE
41,52,13,23,4.68,FALSE
43,46,6,63,3.8,TRUE
25,34,29,91,1.25,TRUE
34,31,35,77,4.22,TRUE
45,40,22,44,4.85,FALSE
53,54,47,93,2.7,FALSE
27,52,29,66,3.87,FALSE
60,49,35,83,4.36,TRUE
23,57,28,96,2.29,FALSE
27,44,20,28,2.37,TRUE
55,32,8,66,1.58,TRUE
56,51,45,83,1.58,TRUE
34,59,10,63,4.27,TRUE
52,59,20,79,2.47,TRUE
33,36,42,55,3.31,FALSE
53,46,12,26,2.42,FALSE
59,60,23,25,1.14,FALSE
55,60,31,57,2.46,TRUE
45,35,0,40,3.13,FALSE
52,51,45,65,4.36,FALSE
52,32,22,79,1.58,TRUE
28,45,11,9,3.63,FALSE
38,60,40,88,1.15,FALSE
48,57,41,68,1.84,TRUE
40,37,37,78,3.99,TRUE
46,60,39,0,1.55,TRUE
50,33,38,25,4.72,FALSE
58,34,33,96,3.71,FALSE
60,31,29,12,2.15,FALSE
30,51,23,35,1.29,FALSE
57,48,10,49,1.07,TRUE
25,53,31,88,4.85,TRUE
44,50,2,73,4.77,FALSE
32,60,9,9,4.32,FALSE
44,47,22,12,2.79,FALSE
45,52,12,23,2.17,TRUE
54,57,41,10,5,FALSE
39,42,48,73,2.7,FALSE
60,39,23,78,2.41,TRUE
55,54,12,0,2.69,FALSE
22,37,2,91,1.65,TRUE
41,58,34,66,3.4,TRUE
45,45,22,63,1.63,TRUE
35,45,14,37,3.49,TRUE
23,33,47,2,4.27,TRUE
38,55,32,94,3.57,FALSE
60,40,31,63,4.2,FALSE
24,59,33,25,3.91,FALSE
38,46,10,43,4.55,TRUE
28,45,28,78,1.32,FALSE
48,54,6,45,4.3,TRUE
31,43,11,76,2.75,FALSE
32,38,48,18,3.82,TRUE
51,37,37,59,2.27,TRUE
55,40,8,35,3.64,TRUE
59,60,4,78,1.63,FALSE
48,37,44,76,2.06,TRUE
38,35,35,5,1.89,FALSE
44,59,4,79,1.61,FALSE
47,49,26,57,2.39,TRUE
31,50,43,3,2.51,FALSE
36,36,17,63,4.97,FALSE
49,45,42,32,2.6,FALSE
29,58,29,1,2.37,TRUE
50,39,40,33,4.4,TRUE
56,55,1,31,3.21,TRUE
31,58,22,68,3.44,TRUE
39,52,26,57,3.79,TRUE
36,52,15,95,2.01,FALSE
42,46,37,34,3.01,TRUE
34,60,9,21,4.81,FALSE
26,33,39,86,1.54,TRUE
51,46,45,59,1.01,TRUE
28,39,43,60,4.67,FALSE
46,57,0,68,1.51,FALSE
32,59,15,41,4.85,FALSE
57,38,35,63,4.42,TRUE
47,41,30,94,3.61,FALSE
28,46,38,98,4.28,FALSE
25,41,13,13,3.77,FALSE
40,55,8,65,4.03,FALSE
43,37,24,75,3.16,TRUE
29,54,5,46,4.78,FALSE
50,40,36,14,4.66,TRUE
59,44,15,88,2.06,FALSE
46,33,13,68,1.84,FALSE
58,53,29,97,1.59,FALSE
54,39,15,66,3.38,FALSE
27,52,24,15,3.26,TRUE
44,44,10,45,1.34,FALSE
57,49,0,1,3.34,TRUE
38,38,39,21,1.1,TRUE
50,58,41,2,1.08,FALSE
51,53,49,27,1.49,TRUE
27,50,41,80,2.42,FALSE
45,33,38,74,3.85,FALSE
52,34,1,74,1.84,FALSE
26,43,2,0,1.18,TRUE
36,47,23,90,3.43,TRUE
35,54,32,75,3.07,TRUE
37,57,17,9,4.84,TRUE
29,30,3,12,2.68,FALSE
43,32,6,46,4.2,TRUE
25,46,38,35,3.32,TRUE
22,50,16,34,3.31,FALSE
34,38,9,63,1.99,TRUE
59,39,14,50,1.66,TRUE
50,60,7,6,3.03,FALSE
33,48,46,67,3.63,TRUE
49,43,28,28,2.9,FALSE
43,41,12,14,4.14,TRUE
58,54,45,41,3.05,FALSE
36,34,11,35,4.47,TRUE
48,54,31,97,1.7,TRUE
27,34,36,7,1.28,TRUE
32,47,8,16,4.12,TRUE
45,60,29,97,4.85,TRUE
57,52,5,73,2.35,TRUE
49,46,12,69,2.92,TRUE
53,31,45,73,3.99,FALSE
51,56,17,39,2.84,TRUE
39,39,35,87,1.6,FALSE
54,48,30,72,3.23,FALSE
59,44,20,11,2.48,TRUE
40,58,12,59,4.71,TRUE
22,57,43,98,3.89,FALSE
41,58,27,69,2.59,TRUE
39,58,28,55,4.21,FALSE
34,37,14,2,2.45,FALSE
23,35,20,42,1.18,TRUE
50,48,31,42,2.17,FALSE
23,51,38,14,3.85,FALSE
36,41,31,95,3.64,TRUE
51,52,31,20,3.16,TRUE
41,53,18,50,2.93,TRUE
27,59,24,41,3.99,FALSE
23,39,17,27,2.56,TRUE
60,41,0,76,1.56,FALSE
42,39,2,60,2.68,TRUE
25,47,10,97,1.52,FALSE
57,37,45,31,1.16,FALSE
40,37,15,27,1.31,FALSE
44,40,32,15,4.03,FALSE
40,57,7,3,2.62,FALSE
22,46,49,91,2.79,TRUE
35,49,8,13,1.09,FALSE
39,39,49,78,1.11,FALSE
46,53,28,88,3.16,TRUE
43,47,5,16,1.11,FALSE
52,39,28,6,3.24,FALSE
41,52,11,15,1.07,TRUE
57,53,10,73,4.95,FALSE
59,37,42,11,1.17,FALSE
30,38,46,36,2.99,TRUE
47,58,0,79,4.77,TRUE
48,55,23,30,3.87,FALSE
30,39,44,31,4.87,TRUE
23,41,9,61,2.64,TRUE
57,57,40,19,2.01,FALSE
48,39,10,20,1.75,TRUE
41,32,5,51,5,TRUE
45,44,3,68,2.26,FALSE
54,51,6,8,1.15,FALSE
43,36,44,17,4.8,TRUE
48,53,41,88,1.25,TRUE
22,40,47,77,2,TRUE
34,31,17,55,2.83,FALSE
38,48,19,14,4.94,FALSE
37,59,1,8,3.21,TRUE
44,47,12,75,3.32,FALSE
55,43,22,61,3.02,FALSE
48,56,6,10,4.59,FALSE
53,39,17,12,1.42,TRUE
48,55,33,72,3.69,TRUE
29,37,20,8,4.91,FALSE
50,57,27,3,3.34,FALSE
59,39,5,44,1.82,TRUE
35,37,39,8,4.84,FALSE
55,34,1,98,3.77,TRUE
28,43,42,19,4.36,TRUE
51,31,48,20,4.49,TRUE
59,58,22,75,1.72,FALSE
48,53,16,76,3.26,TRUE
51,38,1,20,3.39,TRUE
39,43,1,55,3.56,TRUE
32,54,34,6,4.45,FALSE
54,38,42,25,2.55,TRUE
54,39,8,50,1.76,FALSE
45,58,13,66,3.67,TRUE
53,38,23,45,2.57,FALSE
29,38,47,8,2.92,FALSE
27,56,36,37,4.27,TRUE
23,50,34,36,2.25,FALSE
43,30,16,32,2.06,FALSE
52,53,10,70,1.88,TRUE
43,46,7,0,4.92,FALSE
31,46,5,16,2.47,TRUE
22,33,39,6,1.52,FALSE
59,58,21,74,4.33,TRUE
52,31,45,60,1.01,TRUE
39,58,6,54,3.09,FALSE
41,46,23,14,4.24,FALSE
60,54,32,5,3.63,TRUE
42,57,21,35,2.92,TRUE
54,39,37,96,2.85,TRUE
47,55,41,93,1.55,TRUE
44,33,21,94,2.29,TRUE
26,33,42,50,3.1,TRUE
38,57,30,14,4.04,FALSE
32,50,46,92,1.48,FALSE
44,34,2,54,3.44,TRUE
24,35,15,37,4.59,TRUE
40,44,13,82,2.15,TRUE
44,46,19,48,3.47,TRUE
59,33,30,74,1.98,TRUE
36,33,10,40,2.21,TRUE
23,53,0,0,3.92,TRUE
42,40,24,69,4.66,FALSE
46,52,6,41,3.52,TRUE
26,55,13,16,2.44,FALSE
25,38,36,67,3.19,FALSE
36,59,21,41,4.24,TRUE
39,44,3,62,3.19,TRUE
29,47,16,65,2.2,TRUE
58,50,11,29,3.5,FALSE
32,47,49,12,4.47,FALSE
43,31,15,15,4.04,FALSE
35,60,42,65,4.93,TRUE
27,56,31,59,3.42,TRUE
24,44,42,7,3.1,FALSE
22,40,47,77,2,TRUE
46,52,26,71,2.48,TRUE
44,30,2,36,1.05,FALSE
51,43,36,1,4.92,FALSE
31,48,38,92,3.22,TRUE
29,30,18,7,4.04,FALSE
39,56,32,40,3.89,TRUE
54,43,46,65,4.92,FALSE
25,52,5,13,2.85,FALSE
52,36,12,92,4.72,TRUE
44,39,44,7,3.99,FALSE
50,48,35,9,1.52,FALSE
46,58,13,56,1.43,FALSE
43,35,32,93,1.46,TRUE
53,56,0,34,1.97,TRUE
49,44,20,26,3.91,TRUE
44,59,34,26,2.11,FALSE
42,37,26,24,4.7,TRUE
44,56,48,74,4.27,FALSE
22,47,39,87,4.88,TRUE
55,52,16,68,1.53,FALSE
57,48,29,47,4.71,FALSE
59,42,8,48,4.09,FALSE
58,31,26,46,4.01,FALSE
45,58,13,66,3.67,TRUE
22,44,20,69,3.62,TRUE
33,34,9,66,2.22,TRUE
58,56,34,30,4.97,TRUE
32,38,36,18,3.66,TRUE
38,30,36,96,4.84,TRUE
48,44,34,96,4.69,FALSE
31,50,26,15,3.74,FALSE
52,53,20,84,3.13,FALSE
51,52,13,88,1.13,FALSE
46,31,42,80,1.36,TRUE
26,46,15,15,3.7,TRUE
40,51,26,7,2.53,FALSE
39,40,2,95,2.62,TRUE
51,46,42,41,3.41,TRUE
53,35,40,54,1.96,FALSE
36,33,4,54,3.87,FALSE
39,42,40,2,3.76,TRUE
24,51,2,14,4.47,FALSE
57,32,37,17,4.79,FALSE
52,55,18,71,4.99,FALSE
43,41,10,67,4.68,TRUE
39,42,40,2,3.76,TRUE
28,58,3,57,1.14,TRUE
38,35,11,27,4.65,TRUE
56,33,29,58,4.82,FALSE
31,32,43,72,2.22,TRUE
32,48,29,69,2.55,FALSE
33,59,4,10,4.11,TRUE
25,30,12,12,1.83,FALSE
51,36,41,55,2.43,FALSE
39,52,36,88,4.79,FALSE
31,36,8,46,2.56,FALSE
49,32,16,21,4.57,FALSE
45,57,18,97,3.73,FALSE
45,30,29,3,2.19,TRUE
55,50,45,13,1.13,FALSE
42,41,1,44,1.26,FALSE
58,48,27,47,1.12,TRUE
54,56,38,26,3.29,FALSE
39,43,13,16,2.19,FALSE
56,47,26,93,4.24,FALSE
36,43,49,75,4.2,TRUE
53,51,0,5,4.08,FALSE
24,56,49,61,1.54,FALSE
34,40,13,72,3.05,FALSE
44,57,27,29,2.48,TRUE
29,50,32,13,1.26,TRUE
55,37,13,62,4.71,TRUE
56,55,3,49,2.69,TRUE
39,36,10,32,2.37,TRUE
37,31,19,2,4.95,TRUE
39,59,38,91,1.54,FALSE
39,39,9,12,3.29,TRUE
31,56,6,68,4.7,TRUE
32,35,40,17,3.95,FALSE
46,49,28,30,1.66,FALSE
30,59,24,34,2.46,TRUE
34,33,37,70,1.88,FALSE
40,33,15,8,4.07,FALSE
54,49,8,82,2.45,FALSE
48,47,49,65,3.21,TRUE
36,52,0,70,3.96,FALSE
50,56,13,64,2.97,TRUE
25,59,19,41,1.95,FALSE
31,57,27,50,3.42,FALSE
54,55,49,8,1.73,FALSE
58,49,16,20,1.64,TRUE
28,40,46,34,4.15,FALSE
54,50,48,43,2.13,TRUE
29,46,18,51,4.34,FALSE
24,59,14,9,3.3,FALSE
40,48,46,73,2.66,FALSE
57,38,39,80,1.21,FALSE
39,58,43,56,1.12,FALSE
25,59,5,7,1.01,FALSE
27,52,18,47,2.16,TRUE
25,60,34,91,2.78,FALSE
47,54,13,36,1.77,TRUE
28,56,47,0,4.66,TRUE
25,38,16,2,3.51,FALSE
60,37,47,4,4.96,TRUE
37,42,28,69,4.39,FALSE
38,51,37,79,3.83,FALSE
26,45,47,3,1.29,FALSE
59,36,47,5,1.24,TRUE
42,37,21,7,4.28,TRUE
35,45,23,96,1.77,TRUE
34,30,26,61,4.5,TRUE
40,45,25,86,3.62,TRUE
35,49,29,74,2.36,TRUE
59,54,19,94,4.49,FALSE
22,56,33,91,1.06,FALSE
49,59,39,36,1.39,FALSE
58,49,15,32,2.09,TRUE
28,42,6,17,2.24,TRUE
28,39,15,0,2.11,TRUE
55,44,34,42,4.14,FALSE
35,55,28,76,4.26,TRUE
37,50,41,82,3.05,FALSE
57,33,30,68,4.3,TRUE
33,41,42,23,4.88,FALSE
57,59,43,96,4.15,FALSE
51,60,11,56,2.34,FALSE
32,31,45,77,2.93,FALSE
46,37,17,20,1.32,FALSE
48,49,47,82,3.65,TRUE
30,50,40,40,1.98,FALSE
43,30,29,35,1.23,TRUE
25,35,0,48,3.06,FALSE
50,52,46,44,2.56,TRUE
32,36,49,47,1.16,FALSE
38,39,3,35,3.52,TRUE
49,51,39,85,2.46,FALSE
35,43,14,95,1.36,FALSE
22,49,29,32,1.7,FALSE
42,46,34,73,3.88,FALSE
57,40,24,75,1.51,TRUE
24,40,31,70,4.16,TRUE
25,60,10,84,1.61,TRUE
41,59,48,76,3.07,TRUE
45,37,33,92,4.86,FALSE
34,43,6,76,2.74,FALSE
46,55,22,67,2.55,TRUE
26,45,0,62,2.75,FALSE
45,49,20,54,4.1,FALSE
27,55,3,19,4.39,TRUE
49,52,1,88,4.73,FALSE
42,41,36,26,4.7,FALSE
54,30,15,5,4.42,FALSE
55,59,3,80,1.95,TRUE
52,30,15,82,3.58,FALSE
29,58,3,56,1.57,FALSE
32,34,19,48,3,TRUE
60,43,42,99,2.48,FALSE
38,46,45,24,1.31,FALSE
30,50,45,90,4.47,TRUE
55,51,35,95,2.44,FALSE
47,41,41,8,4.76,TRUE
24,48,2,22,4.26,FALSE
39,38,37,87,4.61,TRUE
45,55,26,59,1.37,FALSE
43,50,27,96,1.25,FALSE
38,37,31,39,3.67,TRUE
24,30,44,87,3,FALSE
42,49,45,5,3.74,FALSE
26,50,14,54,2.89,TRUE
26,39,13,87,4.29,TRUE
41,42,0,0,4.96,TRUE
41,56,20,84,1.65,FALSE
28,30,23,38,1.78,FALSE
22,37,9,42,3.41,FALSE
47,38,12,36,3.05,TRUE
53,58,10,43,2.7,TRUE
58,45,38,80,1.58,TRUE
40,54,41,6,2.62,TRUE
28,45,20,13,3,TRUE
30,52,35,96,1.94,FALSE
60,51,39,68,3.09,FALSE
29,41,27,9,2.69,FALSE
54,48,33,1,1.21,FALSE
24,34,44,99,1.6,FALSE
50,47,41,1,2.92,FALSE
23,49,34,27,2.45,FALSE
22,37,4,72,1.63,TRUE
58,50,8,51,1.54,FALSE
58,36,18,87,4.66,TRUE
32,38,18,48,4.04,TRUE
52,45,6,26,4.88,TRUE
44,36,44,53,2.31,FALSE
56,36,19,26,2.3,FALSE
27,30,0,47,3.99,TRUE
26,58,42,90,1.11,TRUE
55,53,32,61,3.44,TRUE
53,50,22,34,3.68,TRUE
46,41,26,50,4.94,FALSE
51,31,24,83,2.82,TRUE
40,55,10,18,2.54,FALSE
56,37,17,11,2.03,FALSE
30,31,27,63,2.15,FALSE
27,38,0,78,1.46,FALSE
37,34,13,57,3,TRUE
31,58,41,39,4.98,FALSE
49,43,3,71,2.26,FALSE
22,32,46,70,2.02,TRUE
27,32,0,76,3.17,FALSE
24,52,11,81,4.27,FALSE
39,52,49,93,3.76,FALSE
48,51,4,81,1.4,FALSE
39,39,21,27,2.33,TRUE
35,59,49,1,1.19,TRUE
47,35,0,90,4.23,FALSE
27,43,47,9,2.73,FALSE
36,39,24,87,2.52,TRUE
36,40,16,17,3.87,FALSE
32,43,31,38,1.86,TRUE
48,47,12,33,4.16,TRUE
26,58,47,44,4.4,FALSE
31,30,26,93,2.9,TRUE
48,31,41,91,4.59,FALSE
22,39,37,48,4.75,TRUE
45,55,15,22,2.53,TRUE
57,37,15,3,2.35,FALSE
23,38,6,69,2.26,FALSE
32,41,17,38,1.52,FALSE
25,47,26,73,4.87,TRUE
58,44,8,66,3.9,TRUE
47,53,35,85,4.29,FALSE
49,60,17,56,4.84,TRUE
43,38,6,31,4.52,FALSE
40,40,12,64,1.3,FALSE
44,42,33,97,2.65,FALSE
26,43,15,83,4.73,FALSE
45,39,41,18,3.14,FALSE
42,30,34,40,1.61,TRUE
53,58,41,59,3.37,TRUE
47,58,6,67,4.01,FALSE
32,59,23,94,4.3,TRUE
31,31,28,60,3,FALSE
58,40,45,1,3.86,TRUE
52,32,11,19,4.69,FALSE
48,42,11,97,2.28,FALSE
49,59,39,25,4.24,TRUE
23,33,20,6,3.81,FALSE
27,58,43,1,1.36,FALSE
48,45,3,13,2.75,FALSE
53,41,11,32,2.37,TRUE
35,41,34,81,3.46,FALSE
58,43,44,67,2.72,FALSE
52,33,26,78,3.29,FALSE
49,59,2,35,4.66,TRUE
55,39,17,94,4.11,TRUE
55,57,40,56,4.37,TRUE
22,38,16,37,3.86,FALSE
40,55,32,13,2.66,TRUE
38,49,15,42,1.95,FALSE
51,47,25,13,3.3,FALSE
58,59,27,62,4.21,FALSE
35,48,13,44,2.33,FALSE
38,50,5,9,2.26,TRUE
35,55,6,21,1.74,FALSE
47,48,3,86,1.08,FALSE
46,42,35,88,1.94,TRUE
59,39,29,8,4.49,FALSE
42,57,21,35,2.92,TRUE
54,48,18,85,1.05,FALSE
56,34,44,74,1.94,TRUE
32,36,12,88,4.28,FALSE
52,43,44,86,2.64,TRUE
30,57,21,61,4.65,TRUE
59,49,46,7,1.61,TRUE
44,36,31,82,1.34,TRUE
46,55,22,19,3.37,TRUE
36,47,17,26,3.56,TRUE
31,43,44,75,1.39,TRUE
42,54,5,22,4.4,FALSE
33,44,27,71,3.33,FALSE
41,60,4,19,4.47,FALSE
46,50,21,29,3.59,FALSE
22,45,12,57,4.1,TRUE
47,52,37,70,3.62,FALSE
56,60,44,4,3.31,FALSE
60,56,3,68,1.99,FALSE
33,40,19,31,1.29,TRUE
55,60,29,53,4.28,FALSE
