Years_At_Company,Performance_Score,Monthly_Salary,Remote_Work_Frequency,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned
1,1,6050,75,16,1,3.87,FALSE
7,5,8250,0,69,2,4.05,FALSE
2,3,5200,100,86,2,3.69,FALSE
8,5,9000,0,90,2,1.61,FALSE
6,3,5850,100,24,1,2.06,FALSE
9,4,7700,50,75,2,4.84,FALSE
8,2,7200,25,19,0,4.34,FALSE
1,1,4950,25,31,2,1.59,TRUE
6,2,6000,100,57,2,3.69,FALSE
9,5,5250,100,70,2,2.5,FALSE
4,1,6050,50,71,1,3.73,FALSE
4,1,6600,0,15,2,3.24,FALSE
6,2,7200,75,75,1,2.64,FALSE
1,4,7700,75,61,0,1.51,FALSE
9,4,7700,50,79,0,3.41,FALSE
3,3,5850,25,88,1,4.35,FALSE
9,1,6600,25,31,0,2,FALSE
9,4,8400,25,18,1,1.64,FALSE
7,4,7700,75,79,2,2.65,FALSE
2,1,6600,75,70,1,3.73,FALSE
1,3,4550,50,10,2,3.4,FALSE
8,2,7200,100,66,2,1.8,FALSE
7,2,5400,25,50,2,2.81,FALSE
1,1,6050,25,6,0,2.51,FALSE
5,5,9000,50,95,1,1.4,FALSE
2,4,5600,100,97,2,2.32,FALSE
6,4,6300,25,6,0,4.83,FALSE
5,1,4950,0,63,0,4.04,FALSE
3,4,8400,50,30,1,4.36,FALSE
0,1,3850,75,58,0,4.22,FALSE
1,4,4900,100,45,2,1.07,FALSE
0,1,6600,25,2,0,1.36,TRUE
0,4,5600,25,16,1,4.53,FALSE
2,5,7500,75,51,0,4.28,FALSE
5,5,6000,75,29,2,4.51,FALSE
8,3,7150,0,33,2,4.88,FALSE
2,2,7200,0,63,1,4.14,FALSE
5,2,7200,75,68,1,3.41,TRUE
2,4,7000,50,66,1,2.14,FALSE
5,3,5850,75,27,0,2.97,FALSE
1,2,4200,25,84,1,1.91,TRUE
0,2,6600,25,92,1,4.92,TRUE
7,2,7200,0,24,0,3.83,FALSE
6,4,4900,100,91,0,1.1,FALSE
7,1,6600,25,74,0,3.83,FALSE
7,1,5500,75,46,1,4.58,FALSE
4,4,4900,100,38,2,3.68,FALSE
6,1,3850,100,89,1,1.98,FALSE
1,4,4900,100,85,0,3.79,TRUE
9,5,7500,25,1,1,1.86,FALSE
0,3,7800,100,97,2,1.01,FALSE
8,1,4400,75,64,2,4.19,FALSE
9,1,4950,25,67,2,2.88,TRUE
6,4,7000,0,99,2,1.94,TRUE
0,3,4550,25,3,2,1.08,FALSE
1,5,8250,75,68,0,2.41,FALSE
6,4,7000,25,9,2,1.12,FALSE
7,1,6600,0,72,0,1.06,FALSE
0,1,6600,100,70,0,4.97,FALSE
0,3,7150,0,93,1,1.22,FALSE
1,1,4400,50,32,1,1.98,FALSE
1,1,6600,75,5,1,1.04,FALSE
2,1,3850,25,41,1,4.98,TRUE
7,4,7700,100,93,2,1.87,FALSE
7,5,7500,100,89,2,3.5,FALSE
3,5,8250,0,28,2,1.42,FALSE
6,3,7800,100,0,1,4.59,FALSE
1,2,7200,25,58,0,4.6,FALSE
8,4,7000,75,81,2,1.27,FALSE
8,1,4400,100,66,2,3.96,FALSE
5,5,9000,75,3,2,4.21,FALSE
9,1,6600,75,40,2,4.81,FALSE
6,5,7500,75,89,2,3.33,TRUE
7,5,5250,50,93,1,4.57,TRUE
6,4,8400,0,32,1,1.97,FALSE
1,3,4550,100,94,0,2.74,FALSE
9,3,7150,25,17,0,2.73,FALSE
1,1,6600,0,63,1,4.71,TRUE
1,1,6600,0,53,1,4.02,FALSE
2,1,6600,50,59,2,1.39,FALSE
5,2,6600,25,58,1,2.38,FALSE
8,2,5400,75,72,1,4.73,TRUE
8,5,6000,25,13,2,4.53,FALSE
7,2,5400,100,68,2,1.75,FALSE
9,3,5200,0,80,0,3.33,FALSE
0,3,7800,75,66,1,1.93,FALSE
4,5,9000,100,45,0,1.97,FALSE
6,5,9000,25,76,1,1.79,FALSE
4,5,5250,50,0,1,4.67,FALSE
3,3,4550,100,48,0,2.09,FALSE
4,5,7500,25,75,1,2.18,FALSE
6,1,4950,50,66,2,2.91,TRUE
1,5,9000,100,79,2,1.12,FALSE
9,1,4400,25,34,0,2.68,TRUE
3,3,7800,50,23,1,2.05,TRUE
8,1,6600,0,90,0,2.2,FALSE
8,5,9000,75,30,0,3.44,FALSE
1,4,8400,0,5,0,3.28,FALSE
9,4,4900,100,54,1,4.1,FALSE
2,2,4200,0,92,0,2.25,TRUE
4,2,4200,25,49,1,3.84,FALSE
6,1,4400,25,78,1,4.81,TRUE
0,5,6750,25,86,2,2.08,FALSE
1,1,6600,100,35,2,1.42,FALSE
4,1,4400,50,40,0,1.29,FALSE
3,5,8250,25,38,0,3.36,FALSE
8,2,4800,50,35,1,4.16,FALSE
4,5,6000,0,65,0,3.53,FALSE
3,3,6500,75,7,0,4.68,FALSE
0,5,9000,100,47,0,3.08,FALSE
3,4,8400,75,68,0,4.52,FALSE
2,2,4200,25,57,1,3.21,FALSE
2,2,7200,75,28,1,2.47,FALSE
4,2,5400,50,75,0,4.03,FALSE
0,3,4550,25,4,0,4.97,FALSE
2,5,9000,100,2,2,1.77,FALSE
1,1,3850,0,84,0,1.38,FALSE
1,5,8250,100,50,2,2.25,FALSE
0,3,5200,0,79,1,3.67,TRUE
7,2,7200,75,36,0,3.37,FALSE
6,5,5250,25,8,2,1.66,FALSE
6,4,7000,100,24,2,2.11,FALSE
2,2,7200,0,98,0,3.78,FALSE
2,3,5850,75,36,1,3.51,FALSE
2,1,5500,75,33,0,1.56,TRUE
2,1,4950,50,29,0,4.88,FALSE
7,3,4550,100,45,1,1.57,FALSE
5,1,6050,25,52,0,3.29,FALSE
2,3,7800,75,50,2,1.48,FALSE
0,5,9000,0,68,1,3.53,FALSE
2,2,7200,25,70,0,2.31,TRUE
1,2,5400,0,94,0,1.8,FALSE
5,5,8250,25,38,1,1.95,FALSE
4,3,5850,75,11,1,3.3,FALSE
7,3,7150,0,37,1,1.96,FALSE
4,5,9000,50,11,0,1.43,FALSE
1,3,7800,100,70,0,3.01,FALSE
6,5,6750,50,26,2,3.92,FALSE
1,5,5250,50,84,1,4.97,FALSE
5,3,7150,50,45,0,1.06,TRUE
8,4,8400,50,7,1,1.21,FALSE
5,1,5500,25,10,2,2.55,FALSE
2,4,6300,75,92,1,1.54,FALSE
9,1,3850,50,72,1,3.76,FALSE
8,5,7500,50,86,1,4.35,FALSE
4,2,4800,25,35,0,4.39,FALSE
0,3,4550,0,84,1,2.54,FALSE
4,5,6750,50,12,0,4.4,FALSE
9,4,7700,0,4,2,3.52,FALSE
8,1,6600,0,43,2,3.38,FALSE
7,2,5400,0,65,1,4.85,FALSE
7,2,5400,50,92,2,3.52,TRUE
1,1,4950,50,95,1,4.16,FALSE
5,5,9000,100,2,0,1.22,FALSE
9,2,5400,50,56,2,3.47,TRUE
2,4,8400,100,27,0,4.92,FALSE
0,2,4200,100,82,1,3.22,FALSE
9,1,5500,75,98,1,4.04,TRUE
3,4,5600,75,90,2,1.46,FALSE
5,2,7200,0,44,1,2.55,FALSE
3,4,7700,50,97,2,3.67,FALSE
9,4,7700,50,55,0,3.47,FALSE
7,5,7500,25,91,0,3.45,FALSE
4,2,6600,50,1,0,4.55,FALSE
0,5,6750,25,25,0,4.79,FALSE
7,3,6500,50,49,1,1.1,FALSE
0,4,8400,0,64,2,3.97,FALSE
6,4,6300,25,36,1,4.1,FALSE
6,2,5400,25,79,1,2.26,FALSE
0,5,8250,75,96,0,4.75,FALSE
0,4,5600,100,60,2,4.58,FALSE
4,3,7150,25,61,2,3.84,FALSE
4,3,7150,75,39,1,2.61,FALSE
4,2,7200,50,79,1,2.79,FALSE
9,1,3850,100,67,0,1.05,FALSE
9,2,7200,75,62,2,1.04,FALSE
6,4,6300,100,21,0,3.29,FALSE
0,1,5500,75,88,1,3.32,FALSE
8,1,4400,25,53,2,2.86,FALSE
3,2,7200,0,74,2,2.27,FALSE
9,5,9000,25,3,0,4.58,FALSE
3,5,6750,75,21,1,1.79,FALSE
6,5,6000,25,72,0,3.95,FALSE
4,4,5600,100,65,2,3.41,FALSE
8,2,7200,25,67,0,4.36,FALSE
8,4,8400,100,28,0,4.71,FALSE
5,4,5600,100,57,2,4.53,FALSE
9,1,4400,0,94,0,1.07,FALSE
0,1,5500,75,67,0,3.39,FALSE
7,5,8250,50,55,2,4.25,FALSE
9,3,5200,25,73,0,1.37,FALSE
5,2,4800,100,55,0,4.28,FALSE
3,2,4800,50,61,0,3.9,FALSE
4,5,5250,100,5,2,4.83,FALSE
8,1,4400,0,25,1,1.47,FALSE
5,4,7700,0,84,0,1.27,FALSE
9,1,6600,75,17,1,4.17,FALSE
0,1,6600,0,60,2,4.02,FALSE
6,5,6750,0,50,2,4.13,FALSE
0,2,6000,50,52,2,4.34,FALSE
3,5,6000,50,98,1,3.94,FALSE
2,2,7200,75,68,0,4.2,FALSE
8,2,5400,75,46,0,1.82,FALSE
7,4,8400,50,89,2,2.91,FALSE
8,1,4400,25,75,0,4.28,FALSE
1,5,9000,50,14,1,4.74,FALSE
1,1,4950,50,75,0,1.71,FALSE
9,2,7200,100,41,1,4.29,FALSE
9,3,4550,0,84,2,3.83,FALSE
7,5,6750,50,70,0,1.17,FALSE
4,4,7000,75,44,1,1.82,TRUE
3,3,7800,75,88,1,4.19,FALSE
8,3,7800,75,75,0,3.2,FALSE
6,2,6600,25,69,2,4.81,FALSE
1,4,4900,0,93,0,1.35,FALSE
0,1,5500,100,94,1,3.98,FALSE
0,3,5850,0,26,0,1.22,FALSE
4,1,5500,75,96,2,4.83,FALSE
8,4,8400,0,51,0,2.62,FALSE
4,4,8400,100,34,0,2.39,FALSE
7,4,5600,75,5,2,3.29,FALSE
0,3,7150,25,69,0,4.39,FALSE
1,3,6500,0,44,0,2.37,FALSE
8,1,6600,75,67,1,1.99,TRUE
2,5,6000,25,67,2,1.81,FALSE
5,4,4900,0,54,2,1.39,FALSE
9,2,7200,50,50,2,3.41,FALSE
1,4,7700,75,53,1,3.88,FALSE
6,3,7150,100,34,1,1.54,FALSE
6,5,9000,50,33,2,2.27,FALSE
8,2,6600,100,68,1,2.13,FALSE
7,4,7000,50,58,2,1.48,FALSE
0,2,6000,25,65,1,3.15,FALSE
4,2,5400,0,96,2,3.44,FALSE
7,3,5850,75,37,2,4.39,FALSE
2,3,5850,25,19,2,1.79,FALSE
9,5,9000,75,81,2,1.79,FALSE
3,3,5850,25,88,1,4.33,FALSE
6,5,7500,50,11,1,1.33,FALSE
9,5,8250,75,83,2,3.59,FALSE
5,3,5200,25,60,1,1.81,FALSE
0,1,6600,0,47,2,3.69,FALSE
6,5,5250,75,1,2,1.28,FALSE
8,5,6000,25,40,1,1.31,FALSE
0,4,4900,0,1,2,1.15,TRUE
1,2,4200,75,24,0,1.98,FALSE
4,3,6500,100,36,0,2.69,FALSE
8,4,6300,100,50,0,3.5,FALSE
4,2,6600,100,30,1,1.65,FALSE
2,2,4800,100,43,0,3.95,FALSE
7,2,5400,0,33,0,2.31,FALSE
5,1,6600,100,99,1,3.62,FALSE
7,1,3850,50,92,2,2.67,FALSE
2,4,7000,50,3,2,3.36,FALSE
4,2,4200,50,85,0,2.85,FALSE
0,5,7500,25,32,1,3.11,FALSE
7,2,4800,100,79,1,4.29,FALSE
2,1,6600,25,82,2,3.5,FALSE
7,1,3850,50,35,0,1.77,TRUE
2,1,6600,0,39,0,2.31,FALSE
0,2,6000,25,19,2,1.4,FALSE
9,4,4900,75,71,0,2.27,FALSE
9,2,6600,0,56,0,3.41,FALSE
4,4,7700,25,53,2,3.91,FALSE
5,1,6600,25,86,1,2.18,FALSE
1,3,4550,50,45,1,2.89,FALSE
8,2,7200,0,22,2,2.54,FALSE
3,5,8250,0,79,1,1.11,FALSE
8,5,6000,75,41,0,3.24,FALSE
9,5,8250,75,18,2,3.43,TRUE
7,3,7800,0,82,0,4.07,FALSE
5,4,4900,75,8,0,3.26,FALSE
0,4,8400,50,92,2,2.42,FALSE
8,1,5500,100,61,1,4.76,FALSE
3,1,6600,0,94,0,1.28,FALSE
7,3,6500,75,1,0,3.08,FALSE
6,4,8400,25,97,1,1.63,FALSE
9,4,8400,25,26,1,4.02,FALSE
3,4,7700,75,94,2,1.53,FALSE
1,2,7200,0,9,2,4.9,FALSE
6,5,9000,50,24,0,4.02,FALSE
0,4,5600,75,42,2,3.89,FALSE
6,4,4900,50,24,1,3.52,FALSE
7,5,8250,50,96,1,3.37,TRUE
7,2,6000,50,43,2,2.12,FALSE
1,3,5850,50,6,2,1.08,FALSE
1,1,5500,25,16,2,1.9,FALSE
1,5,6750,100,15,0,1.92,FALSE
8,4,5600,50,17,0,1,TRUE
6,5,6000,0,94,2,4.13,TRUE
5,4,8400,100,49,0,3.02,FALSE
5,4,4900,0,44,2,2.61,FALSE
0,1,3850,50,16,1,2.22,FALSE
3,4,8400,100,33,1,1.51,FALSE
8,4,8400,0,48,0,1.57,FALSE
5,3,7150,100,37,1,3.4,FALSE
6,4,7700,100,47,2,3.19,FALSE
2,5,6000,100,78,1,1.35,FALSE
4,1,3850,75,60,2,1.14,TRUE
2,1,6600,50,96,1,4.14,FALSE
3,3,6500,50,82,0,3.52,FALSE
2,1,6600,75,19,2,2.25,FALSE
4,4,7700,0,71,2,1.93,FALSE
3,2,4800,75,48,0,2.02,FALSE
4,1,6600,100,77,1,1.43,FALSE
1,4,6300,25,33,2,1.28,FALSE
7,4,6300,0,67,2,3.31,FALSE
7,1,6050,100,30,0,1.02,FALSE
1,5,9000,75,31,0,1.03,FALSE
6,3,4550,75,84,2,4.26,FALSE
9,5,6750,100,24,1,4.15,FALSE
8,2,5400,100,36,1,2.34,FALSE
1,4,8400,75,80,2,2.51,FALSE
6,5,6750,25,43,1,2.72,FALSE
0,4,8400,75,19,1,2.05,FALSE
6,1,6600,50,38,2,4.15,FALSE
4,2,6000,50,6,2,3.36,FALSE
2,1,3850,25,66,0,1.31,FALSE
1,4,7000,100,71,0,2.93,TRUE
6,2,4800,0,62,1,2.71,FALSE
6,5,5250,50,53,2,4.61,FALSE
1,5,5250,25,42,0,2.58,FALSE
0,4,8400,0,34,1,4.04,FALSE
6,5,5250,25,22,0,2.89,FALSE
8,2,4200,50,82,0,1.11,FALSE
7,1,3850,25,58,0,1.64,FALSE
4,4,8400,25,8,1,4.74,FALSE
2,1,6600,75,0,2,4.66,TRUE
9,4,5600,100,19,2,1.93,FALSE
0,3,5850,100,35,0,4.6,FALSE
2,5,6750,25,68,1,1.05,FALSE
1,4,7000,100,3,1,1.49,FALSE
7,4,6300,100,47,0,3.53,FALSE
7,2,6600,25,74,1,1.58,FALSE
5,2,7200,100,18,1,3.05,FALSE
8,3,5200,0,15,2,2.33,FALSE
4,3,7800,50,48,2,4.65,TRUE
7,4,6300,50,38,0,2.72,FALSE
8,4,7000,75,23,2,4.98,FALSE
3,4,7000,0,3,0,3.73,FALSE
4,3,7800,50,21,2,2.02,FALSE
1,1,6050,75,32,0,3.32,TRUE
6,5,8250,75,63,2,4.11,FALSE
9,2,4200,75,13,2,1.39,FALSE
2,5,6000,25,79,0,4.13,FALSE
9,5,5250,100,62,2,3.64,FALSE
3,2,7200,0,50,0,1.88,FALSE
6,1,4950,50,26,1,1.73,FALSE
2,5,5250,25,8,2,4.41,FALSE
5,2,5400,25,76,0,1.87,FALSE
3,3,7800,75,47,0,2.01,FALSE
5,2,6600,50,34,1,3.28,FALSE
2,3,5200,50,55,1,4.97,FALSE
8,1,4400,100,62,0,1.14,FALSE
6,2,6600,25,43,1,1.09,FALSE
0,1,4950,50,78,0,1.64,FALSE
5,1,3850,25,96,0,3.16,FALSE
3,5,6000,0,20,0,3.02,FALSE
7,3,4550,75,43,2,1.68,FALSE
5,5,5250,75,93,1,3.76,FALSE
1,4,5600,0,59,2,4.74,TRUE
7,1,4400,0,21,1,2.49,FALSE
5,2,4800,100,31,1,4.6,FALSE
6,5,9000,100,37,1,4.71,FALSE
4,5,8250,100,67,0,3.99,FALSE
1,2,6000,100,87,0,3.16,FALSE
4,5,5250,75,47,2,1.19,FALSE
6,5,8250,100,41,0,1.92,FALSE
3,2,7200,75,79,1,2.72,FALSE
2,3,4550,0,2,0,3.29,FALSE
7,3,4550,0,78,2,1.58,FALSE
7,4,4900,100,55,0,3.93,FALSE
4,2,6600,100,82,0,4.22,FALSE
7,2,4800,25,54,0,2.87,FALSE
6,1,4400,25,14,0,4.04,FALSE
7,1,6600,50,27,0,2.1,FALSE
1,5,5250,75,65,1,1.03,FALSE
2,2,6600,75,85,0,4.86,FALSE
1,3,7800,100,63,0,2.66,FALSE
9,1,4950,25,3,0,3.21,TRUE
4,4,7000,0,86,1,2.1,FALSE
2,4,8400,75,8,2,2.16,FALSE
6,5,8250,25,67,1,2.02,FALSE
7,1,4400,75,24,1,4.56,FALSE
8,2,6600,75,85,1,2.92,TRUE
5,2,6000,25,54,0,4.82,FALSE
6,3,7150,100,30,0,3.51,FALSE
1,2,5400,100,32,1,3.18,FALSE
1,3,7800,0,17,2,1.81,FALSE
7,1,6600,75,6,2,1.85,TRUE
9,5,9000,0,18,2,3.73,FALSE
9,1,6600,25,29,0,2.97,FALSE
8,3,7800,0,64,1,4.87,FALSE
2,3,7800,0,26,2,1.65,FALSE
0,1,3850,100,64,0,4.18,TRUE
3,5,5250,100,15,2,3.98,FALSE
0,2,7200,50,20,2,1.01,FALSE
9,1,5500,100,62,0,1.27,FALSE
3,4,8400,75,87,2,3.76,FALSE
7,5,9000,25,68,0,3.79,FALSE
0,5,9000,0,43,0,3.91,FALSE
6,5,9000,50,92,2,1.75,FALSE
9,4,6300,75,53,0,3.37,FALSE
0,3,6500,100,49,1,4.3,FALSE
2,4,8400,25,26,2,1.65,TRUE
0,2,5400,100,86,2,3.93,FALSE
2,4,6300,100,94,1,2.65,FALSE
8,1,4400,50,62,0,3.57,FALSE
8,2,4200,0,80,0,1.98,FALSE
5,2,5400,0,13,2,4.27,FALSE
1,1,6050,0,0,2,2.73,FALSE
9,2,6600,100,12,0,2.56,FALSE
9,2,4200,75,25,2,3.37,FALSE
9,4,7000,50,68,0,2.7,FALSE
7,2,7200,100,23,2,3.18,FALSE
6,5,6000,75,38,2,3.1,FALSE
5,1,4400,75,38,0,1.07,TRUE
5,1,6050,25,44,1,4.19,TRUE
6,3,7800,75,62,2,2.41,TRUE
6,2,4800,50,78,1,4.17,FALSE
7,2,6600,50,7,2,1.29,FALSE
1,3,5850,50,42,1,2.46,FALSE
1,2,6600,100,99,2,2.75,TRUE
1,1,4950,25,48,2,2.06,FALSE
1,1,3850,0,15,1,3.63,FALSE
3,4,8400,75,55,2,3.47,FALSE
5,2,7200,50,9,2,1.07,TRUE
4,1,6600,75,5,2,1.38,FALSE
0,2,7200,100,85,1,4.07,FALSE
0,5,6750,100,49,2,3.74,FALSE
0,2,6600,75,43,0,1.19,TRUE
6,1,6600,25,30,1,4.05,FALSE
5,1,4950,0,99,2,4.36,FALSE
9,1,4950,50,83,2,4.54,TRUE
7,1,6600,50,4,2,1.35,FALSE
7,3,7800,100,15,2,3.89,FALSE
9,5,8250,50,2,0,4.48,TRUE
3,5,6750,0,22,2,2.41,FALSE
9,5,8250,75,37,1,1.64,FALSE
0,3,5850,100,36,2,1.88,FALSE
7,3,6500,100,3,2,1.42,FALSE
5,1,4950,75,16,0,3.7,FALSE
6,2,7200,75,38,1,3.14,FALSE
2,2,6000,100,87,1,4.83,FALSE
8,4,7000,75,58,2,1.92,FALSE
8,2,4200,50,69,0,2.33,FALSE
2,2,5400,75,66,2,3.82,FALSE
3,4,5600,75,94,1,1.83,FALSE
1,4,4900,100,68,1,2.94,FALSE
1,3,5200,0,69,1,3.04,FALSE
0,4,8400,100,86,1,2.87,FALSE
8,4,6300,100,38,2,3.93,FALSE
2,4,8400,0,68,2,3.27,FALSE
6,3,7800,100,65,2,2.4,FALSE
9,1,6600,25,37,1,2.88,FALSE
6,2,7200,0,5,2,3.56,TRUE
5,3,5200,100,71,1,1.36,FALSE
6,1,6600,0,38,0,4.31,FALSE
2,3,5200,100,62,0,2.93,FALSE
5,3,4550,100,87,0,4.59,FALSE
5,2,7200,25,1,2,4.29,FALSE
7,3,7800,75,5,1,3.34,FALSE
1,1,4400,50,5,0,4.9,FALSE
7,3,7800,75,5,0,4.28,FALSE
6,1,4400,50,20,2,2.55,TRUE
4,4,5600,0,93,0,2.99,FALSE
6,4,4900,50,94,0,4.96,FALSE
4,1,3850,0,67,1,3.32,FALSE
2,1,6600,25,32,0,3.84,TRUE
3,5,5250,75,7,0,3.53,FALSE
4,3,5850,50,69,0,2.92,FALSE
0,1,5500,75,33,1,1.97,FALSE
6,1,5500,25,11,0,2.14,FALSE
3,3,5200,0,23,0,3.84,FALSE
4,2,6000,100,30,0,3.03,FALSE
4,5,9000,50,72,0,2.85,FALSE
7,5,9000,0,10,2,2.89,FALSE
1,3,5850,25,28,0,4.02,FALSE
8,1,6600,75,30,0,4.18,FALSE
6,3,7800,0,26,1,4.14,FALSE
2,5,6000,50,77,2,2.71,FALSE
0,5,5250,25,52,1,3.24,FALSE
8,3,4550,75,95,1,3.01,FALSE
1,3,4550,75,7,0,3.97,FALSE
6,3,4550,25,37,1,1.55,FALSE
4,1,6050,0,58,0,2.23,FALSE
3,3,7800,50,60,2,1.49,FALSE
3,3,6500,75,20,1,4.9,FALSE
0,5,8250,25,70,2,4.53,FALSE
9,1,6600,75,23,0,4.73,FALSE
1,5,6000,0,17,1,4.63,FALSE
6,3,4550,0,56,0,4.76,FALSE
2,1,3850,25,85,2,2.09,FALSE
6,1,4950,50,6,2,1.59,FALSE
6,3,5200,75,65,1,3.73,FALSE
6,3,4550,100,48,1,4.65,FALSE
3,1,4400,75,74,0,4.36,FALSE
7,5,6750,0,67,2,4.19,TRUE
6,1,5500,50,31,0,2.88,FALSE
9,2,4200,100,41,1,2.55,FALSE
9,3,5850,50,47,1,3.55,FALSE
6,3,6500,50,16,0,3.29,FALSE
7,2,4200,50,34,1,2.72,FALSE
2,4,7700,75,4,1,3.05,FALSE
5,2,4800,50,69,0,3.07,FALSE
2,5,7500,50,22,0,4.61,FALSE
5,1,6600,0,33,1,2.72,FALSE
8,3,5850,25,26,1,1.56,FALSE
1,2,6000,100,9,0,3.32,FALSE
7,4,7000,25,77,2,1.8,FALSE
2,1,5500,75,51,1,4.85,FALSE
6,1,6600,50,54,0,1.61,FALSE
6,2,4200,0,85,1,1.31,FALSE
8,5,6000,0,40,0,2.53,FALSE
7,2,7200,0,87,2,4.31,FALSE
3,5,9000,100,30,1,1.3,FALSE
1,3,6500,50,26,0,4.93,FALSE
8,1,4950,0,61,1,1.48,FALSE
7,3,7800,100,83,0,3.02,FALSE
8,3,4550,0,40,2,1.57,FALSE
2,1,4400,100,83,0,2.48,TRUE
7,1,6600,25,17,1,4.7,FALSE
3,1,4400,0,96,2,4.09,FALSE
6,5,5250,0,21,0,2.73,FALSE
9,1,4950,50,78,2,1.98,FALSE
7,1,6050,75,72,0,1.01,FALSE
4,4,8400,25,31,2,4.43,TRUE
4,3,7800,0,66,2,2.41,TRUE
7,2,7200,75,36,1,4.72,FALSE
0,3,5200,0,2,2,3.36,TRUE
3,5,9000,0,81,2,3.72,FALSE
7,4,4900,50,79,0,1.77,FALSE
1,1,4950,25,25,0,2.83,FALSE
5,1,4400,75,52,1,1.61,FALSE
0,4,4900,0,83,1,1.79,TRUE
2,5,9000,50,18,2,3.84,FALSE
2,5,9000,50,86,2,2.06,FALSE
7,1,4950,75,96,1,4.12,TRUE
4,4,5600,0,37,0,2.89,FALSE
3,2,4800,75,23,2,3.33,FALSE
9,3,6500,50,74,1,2.37,TRUE
4,4,5600,25,2,2,1.58,FALSE
4,1,5500,50,10,2,1.04,FALSE
1,4,5600,25,30,1,2.45,FALSE
1,1,4950,75,9,1,3.67,FALSE
5,4,7000,100,81,1,4.99,FALSE
8,2,4800,100,83,2,1.52,TRUE
0,3,5850,25,21,2,3.78,FALSE
0,5,9000,0,5,1,2.94,FALSE
9,4,8400,0,30,0,2.76,FALSE
5,5,6000,75,93,0,4.76,FALSE
4,3,7150,75,3,1,4.13,FALSE
6,3,7150,75,18,0,2.61,FALSE
5,4,4900,100,32,0,3.61,FALSE
4,3,5200,0,49,0,1.17,FALSE
4,4,8400,25,23,2,2.64,FALSE
2,5,9000,75,77,1,4.71,FALSE
7,4,4900,0,35,2,2.3,FALSE
1,4,4900,25,79,2,2.77,FALSE
3,5,9000,50,42,2,3.88,FALSE
4,5,9000,75,39,1,1.9,FALSE
5,4,8400,0,49,0,2.54,FALSE
4,2,7200,50,34,2,4.72,FALSE
5,2,4200,25,31,0,4.32,FALSE
1,5,6000,0,26,0,1.66,FALSE
6,3,7800,75,71,2,1.18,FALSE
6,1,3850,50,21,0,3.71,FALSE
5,3,7800,25,45,0,1.43,FALSE
9,4,5600,50,89,0,1.24,FALSE
7,4,7000,50,71,1,1.5,FALSE
4,3,4550,100,33,0,4.69,FALSE
5,1,6600,50,15,1,3.86,FALSE
8,2,7200,25,41,0,3.66,FALSE
0,1,6050,25,89,1,4.45,FALSE
1,3,7800,50,62,2,3.29,FALSE
8,5,5250,50,70,0,4.02,FALSE
1,4,7700,0,26,0,2.98,FALSE
2,2,6600,25,6,2,2.7,FALSE
3,3,7800,75,64,2,3.62,FALSE
7,5,5250,0,97,2,1.67,FALSE
0,5,8250,50,81,2,2.94,FALSE
0,1,4950,100,13,1,2.11,FALSE
7,5,7500,25,48,0,3.76,FALSE
8,5,6000,25,18,2,4.68,TRUE
7,2,6600,50,80,0,4.18,FALSE
0,4,6300,50,35,2,2.21,FALSE
2,3,5200,50,78,1,3.06,FALSE
9,1,5500,0,54,1,1.05,FALSE
0,3,6500,100,53,1,2.19,FALSE
9,1,5500,100,3,2,1.29,TRUE
0,2,4200,50,44,2,1.2,FALSE
0,2,4800,0,46,2,3.06,FALSE
2,5,7500,75,91,2,4.88,FALSE
2,3,7800,100,56,0,1.48,FALSE
8,1,6050,100,31,0,2.55,FALSE
0,2,5400,50,81,1,4.82,FALSE
6,1,3850,25,57,1,3.07,FALSE
6,4,5600,0,80,1,4.51,FALSE
8,5,6750,25,24,1,2.55,FALSE
7,3,7800,25,30,0,4.56,FALSE
2,4,4900,75,76,1,4.52,FALSE
7,3,7800,25,62,1,4.34,FALSE
0,2,4800,50,87,2,4.86,FALSE
0,5,9000,25,31,1,3.36,FALSE
3,2,7200,25,24,0,3.56,FALSE
8,5,7500,100,36,1,3.78,FALSE
1,2,7200,0,97,2,4.25,FALSE
4,1,4400,100,50,1,4.62,FALSE
1,3,7800,75,33,2,1.82,FALSE
6,4,4900,50,31,2,1.42,FALSE
1,3,7150,0,63,1,1.38,FALSE
3,2,4800,50,56,1,4.29,FALSE
9,3,6500,100,70,0,4.25,FALSE
6,2,4800,0,48,1,4.38,TRUE
6,3,5200,25,6,0,1.46,FALSE
0,4,7700,75,84,1,3.21,FALSE
5,2,6000,100,30,0,2.04,FALSE
5,4,5600,75,30,0,3.65,FALSE
8,1,6600,75,15,1,1.79,FALSE
7,4,6300,50,77,0,3.79,FALSE
2,3,7800,75,71,2,1.37,FALSE
0,2,7200,50,10,1,3.31,FALSE
6,5,6000,75,96,0,4.45,FALSE
5,4,5600,50,33,2,3.34,FALSE
5,1,4400,100,65,2,3.69,FALSE
7,2,6600,100,61,2,1.06,FALSE
5,3,7150,0,27,1,2.9,FALSE
6,4,8400,0,69,1,4.42,FALSE
3,4,5600,0,24,1,4.72,FALSE
2,5,9000,0,81,1,2.4,FALSE
8,1,6600,50,89,0,1.73,TRUE
6,4,5600,100,55,1,2.64,TRUE
7,1,4950,75,81,0,3.65,TRUE
